second,sad,angry,happy,neutral,class
93,0.99994016,0.00021699071,0.0027429461,0.00038030744,0
94,1.0,0.0,0.0,0.0,0
95,0.06638944,7.5906515e-05,0.0002566278,0.9984258,3
96,1.0,0.0,0.0,0.0,0
97,0.9997823,0.0020656288,0.01820317,0.00034797192,0
98,0.8941268,0.0023251176,0.0044866204,0.39721397,0
99,0.010567099,0.00063475966,0.99647295,0.03767535,2
100,0.014587134,0.00012558699,0.9999877,5.9604645e-08,2
101,0.97255456,0.044998616,0.19972059,0.0068788826,0
102,6.017089e-05,6.5505505e-05,0.9999999,0.0,2
103,0.0,8.970499e-06,1.0,2.9802322e-08,2
104,0.0,2.4914742e-05,1.0,0.0,2
105,0.015305728,0.82274485,0.7123611,7.674098e-05,1
106,0.5532619,0.0286721,0.29151613,0.17739275,0
107,0.0,0.0,1.0,0.0,2
108,9.298325e-06,1.0,1.0758638e-05,0.0,1
109,0.010694653,2.56598e-05,0.9999951,1.7881393e-07,2
110,0.9791235,0.0028330982,0.28884104,0.003550619,0
111,0.9999951,0.033304363,0.007821053,0.0,0
112,0.015834302,0.2245104,0.8297479,0.06111434,2
113,0.017679036,0.7455612,0.7805809,9.179115e-06,2
114,0.00015646219,4.0113926e-05,0.99999976,4.172325e-07,2
115,0.0,1.0,0.0,0.0,1
116,0.00023537874,0.00037419796,0.9999984,1.9967556e-06,2
117,5.9872866e-05,3.2782555e-07,0.000116825104,0.9999998,3
118,0.0,1.0,0.0002206564,0.0,1
119,0.84146476,0.021958053,0.65005285,0.012752384,0
120,0.0010610223,5.066395e-07,1.0,0.0,2
121,0.08152354,0.002978146,0.9980384,6.118417e-05,2
122,0.8794868,0.027184457,0.5968874,0.007076651,0
123,2.9802322e-07,1.0,5.066395e-07,0.0,1
124,1.0,4.827976e-06,7.5787306e-05,0.0,0
125,0.054679155,0.014287442,0.9947696,0.0005157888,2
126,0.00019049644,0.9999566,0.0148638785,4.5597553e-06,1
127,0.15754437,1.5795231e-06,1.66893e-06,0.99960625,3
128,1.0,0.0,0.0,0.0,0
129,1.1920929e-07,1.0,6.0796738e-06,0.0,1
130,0.0,0.0,0.0,1.0,3
131,0.00023126602,7.390976e-06,7.480383e-06,0.99999976,3
132,0.046886772,0.017669886,0.9918828,0.006205708,2
133,0.98553634,0.027797908,0.024459362,0.02409932,0
134,0.0003517866,0.04364887,0.99965614,1.847744e-05,2
135,1.0,0.0,1.052022e-05,0.0,0
136,0.8109803,5.5849552e-05,0.99748987,8.6426735e-07,2
137,1.0,0.0,0.0,0.0,0
138,1.0,0.0,0.0,0.0,0
Class count,51,35,39,14
